time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,0.369720147504,-2.64244641924,23.1070145892,6.18454805803,0.16095004214,0.0,-1.00647880355,-2.3116074715,5.91794166459,0.0279739143219,0.0433304298305,0.0,453.23683782857455,454.86514076247425,453.2849414867007,456.49166756212094
3.6000000000000028,0.305943200687,-2.78330634253,23.4651270231,6.18610541128,0.163331981594,0.0,-1.11957080012,-2.3835394246,6.0184587672,0.0215796724518,0.0312149275219,0.0,476.34675245208973,475.4198551805544,476.03326772207765,475.54370552115
3.660000000000003,0.235710106119,-2.92824000763,23.8269941506,6.1875147576,0.164739897832,0.0,-1.22165303972,-2.44748353223,6.04351404331,0.0270575061024,-0.000318488690032,0.0,454.7016779992583,452.1679337414791,454.3975917955082,454.83664701749217
3.720000000000003,0.159617920069,-3.07682927984,24.1886468123,6.1887901031,0.164967851089,0.0,-1.31478291007,-2.50542883371,6.01165241111,0.00593569419794,0.0109726906385,0.0,435.0815039655325,436.02598950827974,437.87847194066325,436.11742240607225
3.780000000000003,0.077532384876,-3.2291125786,24.5507659946,6.18964036193,0.165341148236,0.0,-1.4214008092,-2.57063443234,6.05860155424,0.0269583621423,-0.00555835848061,0.0,462.3170938676455,461.01238795510307,460.0070079981555,461.66900345359295
3.840000000000003,-0.0106958565756,-3.38515297594,24.9141446208,6.19083594245,0.165276961044,0.0,-1.51952694221,-2.63063366183,6.05394940516,-0.0003520051571,0.00666323665326,0.0,444.6064522989926,445.6069049430775,447.513555827277,445.28446582136235
3.900000000000003,-0.104855716628,-3.54481017686,25.2774810696,6.19112160995,0.16538230677,0.0,-1.61915509397,-2.69129724371,6.05711711314,0.0134097099483,-0.0105207145114,0.0,448.17638883543185,446.7771940183839,448.8541740409942,449.96981208420544
3.960000000000003,-0.20448720421,-3.7078300679,25.6379661822,6.19183939129,0.165339472779,0.0,-1.70197044834,-2.74273960166,5.95949328602,0.00890023117066,0.0139218937493,0.0,414.2534949165565,416.3978596041113,415.6265604913198,415.2309325736345
4.020000000000002,-0.309585746105,-3.87420431903,25.9955153171,6.19316292445,0.166470935937,0.0,-1.80140853568,-2.80302778087,5.95868889142,0.0402069820841,0.0272487254494,0.0,445.9302006392411,447.01770699773505,445.35619136876204,447.91014447284533
4.080000000000001,-0.421113438372,-4.04441094506,26.3555889984,6.19550457686,0.168004015881,0.0,-1.91627014631,-2.87030268415,6.0431778561,0.0365583207736,0.0219204093984,0.0,473.1542151137471,472.7438136397092,473.79292256972445,473.5129113884574
4.14,-0.53965062892,-4.21866289454,26.7212105982,6.19755320839,0.169177563626,0.0,-2.03501342888,-2.93788488354,6.14351859813,0.0288165182462,0.0143606904049,0.0,479.41566151495056,478.840728927341,479.6492843211189,479.0612338713437
4.199999999999998,-0.664717230066,-4.39663067931,27.0892101883,6.19961880387,0.169644605985,0.0,-2.13397288328,-2.99428104611,6.1231421848,0.0437790384114,-0.0105347623905,0.0,444.1214735402905,442.0742732992313,442.75175360933383,443.98185209355165
4.259999999999997,-0.795241225953,-4.5777197922,27.4531246931,6.20268446855,0.169464931863,0.0,-2.21694448254,-3.0419440687,6.00793528695,0.0627283528142,0.00892937196285,0.0,411.2811009465512,413.0019469536899,409.8752901114959,411.55822318317405
4.319999999999996,-0.931278495843,-4.76188313641,27.8131906537,6.20633002618,0.169725473549,0.0,-2.31771397821,-3.0965987116,5.99427892298,0.0564997284868,-0.00692768544125,0.0,445.0305590164022,443.7303597932902,443.98428738316426,443.4754640154291
4.379999999999995,-1.07530255318,-4.95013727205,28.1836647864,6.20922905295,0.169830975341,0.0,-2.48275201762,-3.17799887619,6.3527234507,0.0220938044097,0.0150913100195,0.0,549.6441550397216,551.1017286403286,552.59922909946,550.3269969508563
4.439999999999993,-1.22770327393,-5.1425560672,28.5666702498,6.2104150622,0.170681131989,0.0,-2.5973253236,-3.2358691215,6.4136225487,0.0146516853713,0.012258383737,0.0,472.0134457178517,471.79459235847276,472.0859831009455,471.5111936339973
4.499999999999992,-1.38657825732,-5.33825897578,28.9508561571,6.21115518093,0.171543514542,0.0,-2.69863234413,-3.28755641402,6.3925591954,0.00724553706368,0.0182982365819,0.0,448.03247728740445,448.5232920071779,446.8126804658339,446.2081984747113
4.559999999999991,-1.55181827692,-5.53717171809,29.3352634928,6.21109840586,0.172790743325,0.0,-2.80948095943,-3.34287982874,6.42067641355,-0.027242784514,0.025350149303,0.0,462.12130934574157,462.67695296947386,464.7670189091909,462.0553809876798
4.6199999999999894,-1.72360997094,-5.73936687387,29.7205753499,6.20981130084,0.174252995606,0.0,-2.91706794491,-3.39711951017,6.42281392601,-0.0118461737776,0.0223368921253,0.0,455.95903767746023,455.7182439706838,454.7100445177965,455.9420967480617
4.679999999999988,-1.90110587379,-5.94451803485,30.1015407703,6.20932328702,0.175729224536,0.0,-2.999751435,-3.4414029336,6.2767317238,-0.0015855726048,0.0287900808268,0.0,406.7434283310134,407.32127612993656,406.2684765587858,407.1878139912641
4.739999999999987,-2.08457381101,-6.1527480236,30.4792045483,6.2095347453,0.178272721279,0.0,-3.11605211591,-3.49962501588,6.31163033079,0.0121682877742,0.0609632743095,0.0,463.5610065886632,466.083743474347,464.2963553846857,465.37439503402146
4.799999999999986,-2.27511923124,-6.36449130241,30.859130277,6.21025166361,0.181562268087,0.0,-3.23577889215,-3.55845384131,6.35206495326,0.0115056849195,0.0382618981353,0.0,468.38865641534676,466.62114114760715,467.40782065785976,467.35603461365105
4.859999999999984,-2.47195866634,-6.57938492245,31.236259117,6.21093811818,0.183905170248,0.0,-3.32588991043,-3.60473927586,6.2195026435,0.011311044398,0.0405762787553,0.0,412.20171428693317,412.4071369042964,411.8933180693293,411.87598534911604
4.919999999999983,-2.67481538047,-6.79727811224,31.6084329269,6.21176887026,0.186281555608,0.0,-3.43628703043,-3.65838001868,6.18627167744,0.0184863451513,0.0375930592366,0.0,444.6209304071039,444.3771795549898,443.28763543026025,443.87691582485576
4.979999999999982,-2.88448872688,-7.0184412497,31.9793242895,6.21299250064,0.188307791985,0.0,-3.55307896079,-3.71369489808,6.17662083137,0.023958942516,0.0247536667932,0.0,452.1623760951478,451.1269914223642,451.3800807467644,451.821595081203
5.0399999999999805,-3.10244497032,-7.24336517906,32.3560237925,6.2144729305,0.189870256382,0.0,-3.71213794226,-3.78358256847,6.37858181995,0.0260664351833,0.0284986953153,0.0,514.7139026143569,514.9789610159369,514.5553907744629,514.7045940710778
